OSM_ID,NAME
104490359,Промышленный переулок
54516641,проспект 25 Октября
31377282,проспект Авиаконструкторов
139516983,проспект Александровской Фермы
31403319,проспект Бакунина
31396539,проспект Большевиков
4455228,проспект Будённого
31374154,проспект Ветеранов
116722968,проспект Героев
45858049,проспект Девятого Января
95406794,проспект Динамо
31399049,проспект Добролюбова
31374923,проспект Елизарова
207858101,проспект Испытателей
163692462,проспект Калинина
24905769,проспект Карла Маркса
38215304,проспект Карпова
302687695,проспект КИМа
31396018,проспект Королёва
295016507,проспект Космонавтов
144655540,проспект Косыгина
92315243,проспект Красных Командиров
234956832,проспект Кузнецова
31387122,проспект Культуры
264561247,проспект Ленина
31378968,проспект Луначарского
183892203,проспект Маршала Блюхера
49513460,проспект Маршала Жукова
167996223,проспект Медиков
4454579,проспект Металлистов
31388770,проспект Мечникова
4459888,проспект Муромцева
237441454,проспект Народного Ополчения
31370847,проспект Наставников
31401095,проспект Науки
31366034,проспект Непокорённых
4460152,проспект Обуховской Обороны
162139222,проспект Пархоменко
116722969,проспект Патриотов
233961980,проспект Просвещения
149715338,проспект Пятилеток
135038603,проспект Раевского
31374903,проспект Римского-Корсакова
175018569,проспект Свободы
212803162,проспект Сизова
123587945,проспект Славы
4462037,проспект Солидарности
156280088,проспект Стачек
160823170,проспект Телевидения
4462225,проспект Тореза
172463543,проспект Ударников
172792510,проспект Урицкого
193597262,проспект Художников
31371059,проспект Чернышевского
31365254,проспект Шаумяна
142994908,проспект Энгельса
170818652,проспект Энергетиков
31387054,проспект Энтузиастов
235909035,проспект Юрия Гагарина
55389777,Профсоюзная улица
136184379,Проходная дорожка
"297367804,""Проходная ЖК """"Самоцветы"""""""
33300433,Прудковский переулок
138281171,Прудовая улица
31368018,Прядильный переулок
101417037,Прямая дорожка
106291500,Прямая улица
87630775,Прямой переулок
172295948,Прямой проспект
207767020,Псковская дорожка
126175504,Псковская улица
31375571,Пудожская улица
82141718,Пулковская улица
182741753,Пулковское шоссе
23273507,Пустой переулок
125868633,Путейская улица
"23866420,""путепровод """"Автово"""""""
"280030055,""путепровод """"Нева"""""""
139516981,путепровод Александровской Фермы
194850809,Путепровод в створе Поклонногорской ул. через ж.д. пути
164431054,Путиловская набережная
31371999,Пухтоловская дорога
172744220,Пушкарский переулок
4460620,Пушкинская улица
69489654,Пушкинский переулок
220563802,Пушкинский проезд
60049456,Пушкинское шоссе
173019073,Рабочая дорожка
125686124,Рабочая улица
99302036,Рабочий переулок
40329579,Рабфаковская улица
23273739,Радиальная улица
82141756,Радужная улица
43588425,Разводная площадь
217512562,Разводная улица
31370298,Раздельная улица
31368333,Раздельный проспект
39250366,Разливная набережная
200234120,Разливной переулок
31389912,Разъезжая улица
194652938,Райколовская улица
35967061,Ракитовская улица
118400700,Расстанная улица
179900318,Расстанный переулок
123722960,Расстанный проезд
31403633,Раумская улица
126521910,Рашетова улица
4458898,Ревельский переулок
141602448,Резвый мост
35601308,Резная улица
35601311,Резной переулок
4459737,Рейдовая улица
75663430,Рейсовая улица
172113767,Ректорский проезд
265082989,Ремесленная улица
235869932,Репищева улица
62280486,Репнинская улица
72525348,Республиканская улица
236134052,Рехколовский переулок
45876666,Рехколовское шоссе
93773816,Речная аллея
175390687,Речная улица
28500379,Речной переулок
160823166,Речной проезд
136551799,Ржевская площадь
172371482,Ржевская улица
4458510,Рижская улица
4460710,Рижский проспект
31366505,Рифеевская улица
172913885,Рогачевский переулок
224088153,Родниковая улица
104994281,Родниковый переулок
31368319,Розовопавильонная аллея
104256410,Романовская улица
131384936,Ромашковая улица
208328894,Роменская улица
31380010,Ропшинская улица
160189121,Ропшинское шоссе
108636382,Российская улица
108636319,Российский бульвар
36743250,Российский мост
192901696,Российский проспект
157049820,Российский путепровод
136277609,Ростовская улица
299834761,Рощинская улица
224310420,Рощинский переулок
125826067,Рощинское шоссе
204010063,Рубежная дорога
4456644,Рубежная улица
266153262,Рубинштейнская улица
247276578,Рузовская улица
182611729,Рузовский мост
95034149,Руинный мост
222391071,Румянцевская площадь
25227083,Русановская улица
172352766,Русановский мост
103990403,Русская улица
119912384,Ручейная улица
288078404,Ручейный переулок
4457954,Ручьёвская дорога
87408842,Рыбацкая улица
23165059,Рыбацкий мост
4460740,Рыбацкий проспект
131757240,Рыбачий проезд
31396996,Рыбинская улица
120026768,Рыжковская дорожка
244095130,Рюхина улица
261918484,Рябиновая аллея
76560863,Рябиновая улица
177625302,Рябовский мост
31397343,Рябовское шоссе
36945610,Рядовая улица
199744987,Рязанский переулок
31389882,Сабировская улица
172948693,Саблинская улица
106291490,Садовая улица
74503194,Садово-Невский тоннель
169686972,Садовый переулок
203685528,Садочная улица
4456527,Салтыковская дорога
32501559,Сампсониевский мост
60489065,Самсониевская площадь
130630181,Самсониевская улица
86328440,Самсоновская улица
108032139,Санаторная аллея
136184378,Санаторная улица
126130542,Санаторный переулок
221510781,Санкт-Петербургский проспект
138281195,Санкт-Петербургское шоссе
153023625,Сапёрная улица
153023626,Сапёрный переулок
63204070,Сапожная улица
62037227,Саратовская улица
257110052,Сарицкая улица
136385764,Сарьинский переулок
31375044,Сахарный переулок
172113770,Сашинская дорога
172333399,Свеаборгская улица
209826660,Свердловская набережная
20490354,Светлановская площадь
31367280,Светлановский проспект
31379573,Светлая улица
77685748,Светогорская улица
172347957,Свечной переулок
158266841,Свирская улица
173976400,Связная
107996660,сдт Звездочка 10-я линия
115954538,сдт Звездочка 11-я линия
107996552,сдт Звездочка 12-я линия
115954529,сдт Звездочка 13-я линия
107996474,сдт Звездочка 14-я линия
107996571,сдт Звездочка 1-я линия
107996657,сдт Звездочка 2-я линия
107996687,сдт Звездочка 3-я линия
107996499,сдт Звездочка 4-я линия
107996632,сдт Звездочка 5-я линия
107996468,сдт Звездочка 6-я линия
115954521,сдт Звездочка 7-я линия
107996415,сдт Звездочка 8-я линия
115954524,сдт Звездочка 9-я линия
107996668,сдт Звездочка Рябиновая линия
107996639,сдт Звездочка Цветочная линия
107996505,сдт Павловское-1 10-я линия
107996651,сдт Павловское-1 11-я линия
107996428,сдт Павловское-1 1-я линия
107996587,сдт Павловское-1 2-я линия
107996679,сдт Павловское-1 3-я линия
107996531,сдт Павловское-1 4-я линия
107996666,сдт Павловское-1 5-я линия
107996634,сдт Павловское-1 6-я линия
107996689,сдт Павловское-1 7-я линия
107996563,сдт Павловское-1 8-я линия
107996670,сдт Павловское-1 9-я линия
107996502,сдт Павловское-2 0-я линия
115954532,сдт Павловское-2 10-я линия
107996603,сдт Павловское-2 11-я линия
115954520,сдт Павловское-2 12-я линия
107996568,сдт Павловское-2 13-я линия
115954535,сдт Павловское-2 14-я линия
115954530,сдт Павловское-2 1-я линия
115954536,сдт Павловское-2 2-я линия
115954519,сдт Павловское-2 3-я линия
115954523,сдт Павловское-2 4-я линия
115954534,сдт Павловское-2 5-я линия
115954537,сдт Павловское-2 6-я линия
107996610,сдт Павловское-2 7-я линия
115954527,сдт Павловское-2 8-я линия
107996539,сдт Павловское-2 9-я линия
107996688,сдт Павловское-2 Большая линия
107996441,сдт Павловское-2 Главная линия
107996686,сдт Павловское-2 Малая линия
107996445,сдт Павловское-2 Средняя линия
73070246,сдт Пенсионер 5-я линия
127169465,сдт Цветмет 1-й проезд
127169466,сдт Цветмет 2-й проезд
127169467,сдт Цветмет 3-й проезд
127169468,сдт Цветмет 4-й проезд
127169469,сдт Цветмет 5-й проезд
127169470,сдт Цветмет 6-й проезд
127169471,сдт Цветмет 7-й проезд
127169472,сдт Цветмет Средний проезд
8146072,Севастопольская улица
23273824,Севастопольский переулок
126562677,Северная аллея
31371107,Северная дорога
249794597,Северная площадь
28500617,Северная улица
37923580,Северный мост
181490086,Северный переулок
82141707,Северный проезд
31372315,Северный проспект
239663561,Северская улица
35571580,Сегалева улица
52002830,Седово-Ивановский тоннель
173484560,Сельская улица
102676002,Сельский переулок
4458451,Семёновская площадь
125919917,Семёновская улица
218509950,Семёновский мост
237288762,Сенатская площадь
143558800,Сенная площадь
178881624,Сенной мост
96739314,Сергиевская улица
31380767,Сердобольская улица
198463073,Серебристый бульвар
181364109,Серебряков переулок
259766317,Серпуховская улица
175818079,Сертоловская улица
142144824,Сертоловский переулок
117958442,Сестрорецкая улица
31385691,Сестрорецкое шоссе
37390025,Сетевая улица
23308321,Сибирская улица
194652939,Сиверская улица
31379961,Сивков переулок
287287664,Силин мост
32675977,Синий мост
136072523,Синопская набережная
31386714,Синявинская улица
136385765,Синявинский переулок
132729956,Сиреневая аллея
182243528,Сиреневая улица
31377853,Сиреневый бульвар
35600956,Ситцевая улица
23011474,Скачков переулок
23243597,Складская улица
82293978,Складской проезд
151322666,Скобелевский проспект
141747521,Скородумовская улица
52410595,Скороходовская улица
187402467,Славянская аллея
37892677,Славянская дорога
136056043,Славянская набережная
66201727,Славянская улица
37727960,Славянский мост
52250491,Слободская улица
120088121,Слободской мост
302206047,служебный вход в Пулково
235159350,Служебный подъезд к аэропорту Пулково
124250559,Слуцкая улица
31396406,Смежный мост
207766844,Смоленская дорожка
240796244,Смоленская улица
190531935,Смоленский мост
240315778,Смольная набережная
83568648,Смольный проезд
240171044,Смольный проспект
120478719,Смотрительская дорожка
119311669,Снежный переулок
103970134,Соболевская дорога
104126686,Собственный проспект
126416722,Советская улица
35094237,Советский бульвар
35108792,Советский мост
173485985,Советский переулок
4457287,Советский проспект
81680981,Совиная улица
105197761,Совхозная улица
108636394,Совхозный переулок
35573912,Совхозный проспект
76790115,Сойкино-Пеники
120047242,Сойкинская аллея
119497764,Сойкинская дорога
78425324,Соколиная улица
35966719,Солдатский переулок
125867428,Солнечная улица
103263760,Соловьиная улица
136385766,Сологубовская улица
160387955,Соломахинский проезд
4457682,Солунская улица
172777719,Соляной переулок
23051096,Сомов переулок
137773601,Сортировочная-Московская улица
52250498,Сосновая аллея
37890430,Сосновая улица
124929748,Сосновская дорожка
161515203,Сосновский проспект
106291501,Сосновый переулок
23327078,Софийская площадь
132189079,Софийская улица
31369070,Софийский бульвар
192385613,Социалистическая улица
116085187,Сочинская улица
23327068,Союзная улица
181456710,Союзный проспект
123498804,Спасская дорожка
33410844,Спасская улица
245456249,Спасский переулок
120716655,Сперанская дорожка
106291495,Спортивная улица
38564300,Спортивный переулок
71824146,Средневыборгское шоссе
46969910,Среднегаванский проспект
144881671,Среднеохтинский проспект
292775847,Среднерогатская улица
35281794,Средний переулок
173483810,Средний проспект
31396294,Средний проспект В.О.
202801940,Средняя
137817535,Средняя аллея
123566260,Средняя дорожка
83205526,Средняя Колтовская улица
199914082,Средняя Ленинградская улица
8146763,Средняя Подьяческая улица
135234809,Средняя Садовая улица
106291487,Средняя улица
31377088,Ставропольская улица
111613683,Ставропольский переулок
203893754,Станционная улица
204000059,Станция Нева
118994655,станция Пискарёвка
173615801,Старая улица
60607253,Старинная улица
4456482,Старобельская улица
222321429,Старогатчинское шоссе
172113773,Старо-Гостилицкое шоссе
172302453,Стародеревенская улица
126337257,Старожиловская улица
243194029,Старо-Калинкин мост
83536133,Старо-Красносельская дорога
10568715,Старо-Муринская улица
172113774,Старо-Нарвское шоссе
142516054,Старо-Никольский мост
33913784,Старообрядческая улица
159265381,Старообрядческий мост
131620417,Староорловская улица
164244253,Старо-Пановский мост
23260974,Старо-Петергофский проспект
214436197,Старопутиловский вал
31396695,Старорусская улица
300547781,Старорусский проспект
137970315,Старосильвийская аллея
187333149,Старошалейная аллея
129502968,Стартовая улица
105521757,Старцева улица
23274002,Стахановская улица
108220914,Стеклянная улица
86330780,Степановская улица
31402379,Степановский проезд
147550154,Столярный переулок
86222786,Стрелковая улица
132828324,Стрельбищенская улица
120193010,Стрельнинская дорожка
288979382,Стрельнинская улица
297875211,Стрельнинское шоссе
172313571,Стремянная улица
35444897,Строгановский мост
301675392,строительная дорога
137818297,Строительная улица
125095495,Строительный переулок
241367103,Строящаяся скоростная автомобильная дорога Москва — Санкт-Петербург
210632368,Студенческая улица
32800366,Суворовская площадь
51705244,Суворовская улица
53151951,Суворовский городок
51133501,Суворовский проспект
107282129,Суздальский проспект
112711755,Суздальское шоссе
146786258,Суконная линия
71338520,Сутугин мост
86330778,Суховский переулок
120856614,Сухопутная дорожка
71953076,Сухопутный переулок
76560856,Счастливая улица
241367117,Съезд 1
242267465,Съезд 1: ПВП-14 -> развязка с Московским шоссе
242267473,Съезд 1: развязка с Московским шоссе -> ПВП-14
241191895,Съезд 1: СПАД -> дорога к а/п Пулково-1
87078838,Съезд 10
87078832,Съезд 11
87093908,Съезд 12
87078830,Съезд 13
241367135,Съезд 2
241191898,Съезд 2:  дорога от а/п Пулково-1 -> СПАД
242267469,Съезд 2: ПВП-14 -> СПАД в Санкт-Петербург
165031084,Съезд 3
242267481,Съезд 3: СПАД из Москвы -> ПВП-14
87072152,Съезд 4
242267486,Съезд 4: СПАД из Петербурга -> ПВП-14
151490260,Съезд 5
242267490,Съезд 5: ПВП-14 -> СПАД в Москву
87072172,Съезд 9
262573910,Съезд № 1
173215327,Съезд № 1 (перспективный)
292007280,Съезд № 10
292007282,Съезд № 11
292007283,Съезд № 12
173215328,Съезд № 12 (перспективный)
292007284,Съезд № 13
292007285,Съезд № 14
292007286,Съезд № 15
292007289,Съезд № 16
292007290,Съезд № 17
292007291,Съезд № 19
262573914,Съезд № 2
292007293,Съезд № 20
292007294,Съезд № 21
262573915,Съезд № 3
262573916,Съезд № 4
173215331,Съезд № 4 (перспективный)
232190478,Съезд № 4-1
232190479,Съезд № 4-2
232190480,Съезд № 4-3
173215332,Съезд № 5
232190481,Съезд № 5а
173215333,Съезд № 6
232190456,Съезд № 6а
172999970,Съезд № 7
173215334,Съезд № 7 (перспективный)
172999971,Съезд № 8
292007304,Съезд № 9
188707374,съезд С1
188707608,съезд С2
188708960,съезд С3
188707609,съезд С4
188708961,съезд С5
188707364,съезд С6
31386452,Съезжинская улица
36779512,Съезжинский переулок
183793919,Сызранская улица
4457519,Сытнинская площадь
172948700,Сытнинская улица
172558808,Таврическая улица
125686126,Таврический переулок
81680984,Таицкая улица
123573938,Талевая дорожка
31365817,Таллинская улица
271707878,Таллинское шоссе
169632297,Тамбовская улица
190074764,Таможенный переулок
54968981,Таракановский мост
289986679,Тарасова улица
86873211,Тарховская улица
189650728,Тарховский переулок
167461465,Тарховский проспект
172496816,Татарский переулок
123573944,Тацкая дорожка
33544650,Ташкентская улица
33544731,Ташкентский путепровод
32742484,Тбилисская улица
31367922,Тверская улица
27695068,Тверской мост
56009992,Театральная аллея
235537305,Театральная площадь
173978883,Театральная улица
243834781,Театральный мост
106291462,Театральный переулок
125686128,Телеграфная улица
31400491,Тележная улица
287379472,Тележный переулок
152432652,Тенистая улица
300739859,Тенистый переулок
110458030,Теннисная аллея
187333168,Тепличная аллея
38144334,Тепловозная улица
106291452,Териокская улица
137818298,Техническая улица
223634450,Технологическая площадь
31386755,Тимуровская улица
181727628,Тиньков переулок
172435309,Тифлисская улица
172425712,Тифлисский переулок
174929812,Тихая улица
126276266,Тихий переулок
34000866,Тихомировская улица
146835190,Тихоокеанская улица
191044788,Тихорецкий проспект
208038110,Тобольская дорога
208038112,Тобольская дорожка
203619966,Тобольская улица
172536255,Товарищеский мост
172536436,Товарищеский проспект
232983650,Товарный переулок
174330910,Тойволовская улица
206616283,Токсовская улица
183464275,Токсовское шоссе
123481025,Толмачёвская улица
103990392,Томполовская улица
208038114,Томская дорожка
82865672,Томская улица
95110916,Тополиная улица
172113776,Торговая площадь
191934497,Торговый мост
146786261,Торговый переулок
156494642,Торжковская улица
75305286,Торопецкая улица
136385767,Тортоловский переулок
137684830,Торфяная дорога
173481154,Торфяная улица
200138007,Тосина улица
136385768,Тосненская улица
73512668,Тосненский переулок
276512784,Травяная улица
172568418,Тракторная улица
23976969,Тракторный переулок
156278953,Трамвайный проспект
93733878,Транспортная улица
86557994,Транспортный переулок
99302045,Трансформаторный переулок
89922407,Трёхчастный мост
134117975,Троицкая площадь
116403863,Троицкая площадь П.С.
61238301,Троицкая улица
142545020,Троицкий мост
141966297,Троицкий проспект
34178498,Тройная аллея
31399780,Тройная Липовая аллея
4462075,Троллейбусный проезд
100684896,Тростниковая улица
100684875,Тростниковый переулок
123498805,Трубная дорожка
108636430,Трудовая улица
117958441,Трудовой переулок
74975068,Тулонская аллея
172505150,Тульская улица
112188750,Тупиковая дорожка
182243523,Тупиковая улица
128724063,Тупиковый переулок
286084790,Туполевская улица
31378453,Турбинная улица
172659512,Тургеневский переулок
125892168,Туристская улица
239654067,Туровская улица
23546977,Тучков мост
172435310,Тучков переулок
28532257,Тюрисевская улица
126382101,Тюрисевский переулок
31368818,Тютчевская улица
123594243,Тярлевская улица
123617976,Тярлевский переулок
93773850,Угловая аллея
137007070,Угловой переулок
254911265,Угольная набережная
150565705,Угольная улица
115734633,Угольный переулок
124216576,Удаловская улица
102861801,Удельный проспект
279478598,Уездный проспект
106291467,Узкая улица
35574252,улица 1 Мая
153611253,улица 1-я Успенка
170294245,улица 2-й Луч
179295294,улица 3-й Пятилетки
269329197,улица №1
225472282,улица №1 (проектируемая)
94222874,улица №3 (проектируемая)
172113853,улица Аврова
87407708,улица Авроры
33805902,улица Адмирала Грейга
138470232,улица Адмирала Коновалова
217827400,улица Адмирала Трибуца
95495624,улица Адмирала Черокова
31386636,улица Академика Байкова
4460029,улица Академика Вернова
174899894,улица Академика Комарова
31371816,улица Академика Константинова
156494695,улица Академика Крылова
33065979,улица Академика Лебедева
108636349,улица Академика Павлова
202185596,улица Академика Харитона
151810474,улица Академика Шиманского
174899895,улица Академиков
138276022,улица Аккуратова
172285666,улица Александра Блока
178293122,улица Александра Кованько
31376179,улица Александра Матросова
143818843,улица Александра Невского
155319212,улица Александра Паншина
40162580,улица Александра Попова
38505103,улица Александра Товпеко
31374754,улица Александра Ульянова
131916314,улица Аммермана
107096073,улица Андреева
22878900,улица Анисимова
86100473,улица Анны Зеленовой
55364847,улица Анны Павловой
37064525,улица Антонова-Овсеенко
174899891,улица Артиллеристов
82449765,улица Архитектора Данини
174736752,улица Асафьева
72525330,улица Бабанова
125919922,улица Бабушкина
195820153,улица Бадаева
31366747,улица Белинского
172113855,улица Беловой
31401570,улица Белоусова
198378307,улица Белы Куна
67919591,улица Белых Ночей
31403375,улица Белышева
96106291,улица Беринга
176336058,улица Бехтерева
33998068,улица Благоева
31365393,улица Блохина
31381183,улица Богайчука
72525342,улица Большевиков
146440554,улица Бонч-Бруевича
230649788,улица Борисова
172113856,улица Бородачёва
118737338,улица Братьев Горкушенко
31389124,улица Братьев Радченко
31403635,улица Брянцева
37694522,улица Бугры
23209749,улица Булавского
99302630,улица Буренина
32669195,улица Бурцева
154432738,улица Бутлерова
31403624,улица Вавилова
31367816,улица Вавиловых
263090068,улица Вакуленчука
22778303,улица Валерия Гаврилина
153023628,улица Валиева
4462031,улица Ванеева
38504846,улица Варвары Петровой
127434777,улица Васенко
173347374,улица Васи Алексеева
82162904,улица Василия Шукшина
153023629,улица Васильева
50938804,улица Ватутина
4484482,улица Веденеева
31365945,улица Велещинского
55364852,улица Верещагина
174079747,улица Верности
126547072,улица Верхнее Рощино
217088529,улица Веры Слуцкой
139487805,улица Веры Фигнер
39128246,улица Витковского
31400780,улица Возрождения
172113859,улица Войкова
186920198,улица Вологдина
226589467,улица Володарского
52410618,улица Володи Дубинина
31380890,улица Володи Ермака
52469348,улица Воровского
258869150,улица Ворошилова
105257747,улица Воскова
174095182,улица Восстания
245192078,улица Восстановления
67241357,улица Времени
155319215,улица Всеволода Боброва
31374181,улица Всеволода Вишневского
161291848,улица Встреч
239379443,улица Вячеслава Шишкова
40167954,улица Газовый Завод
55364851,улица Галины Улановой
195836931,улица Галстяна
78335500,улица Гастелло
271956371,улица Генерала Лагуткина
4458353,улица Генерала Симоняка
239323353,улица Генерала Хазова
125547534,улица Генерала Хрулёва
31377298,улица Героев
108636254,улица Герцена
126728738,улица Гидростроителей
4454642,улица Гидротехников
31403261,улица Гладкова
35536102,улица Глеба Успенского
138282764,улица Глинки
23976958,улица Гоголя
125338312,улица Голубко
54653999,улица Горького
4459800,улица Графова
35536364,улица Графтио
82141973,улица Грёз
140455519,улица Грибакиных
4456111,улица Грибалёвой
288266022,улица Грибоедова
141270538,улица Григорьева
26546431,улица Громова
153023630,улица Громыхалова
178860159,улица Грота
102675294,улица Губина
58755800,улица Гусева
31403220,улица Даля
172113861,улица Дашкевича
125338311,улица Девятого Мая
86100475,улица Девятого Января
122048465,улица Дегтярёва
60179114,улица Декабристов
172113863,улица Демьяна Бедного
188411926,улица Десантников
4458953,улица Джона Рида
138961806,улица Дзержинского
159070040,улица Димитрова
201253165,улица Дмитрия Устинова
201509685,улица Доблести
31380678,улица Добрая Горка
31377955,улица Добровольцев
23976959,улица Добролюбова
37950157,улица Доктора Короткова
82756865,улица Достоевского
286222280,улица Дружбы
127051373,улица Дудко
227896123,улица Дыбенко
55364843,улица Дюма
87408843,улица Евгения Ефета
266926988,улица Евдокима Огнева
31378464,улица Егорова
63204071,улица Единства
39250367,улица Емельянова
144121787,улица Еремеева
31396328,улица Есенина
116630354,улица Ефимова
36369424,улица Жака Дюкло
172113865,улица Жарновецкого
40944734,улица Желябова
171554553,улица Жени Егоровой
137886717,улица Жертв Девятого Января
88042543,улица Жертв Революции
172113866,улица Жоры Антоненко
31378717,улица Жукова
172555961,улица Жуковского
87407710,улица Заварина
110537469,улица Зайцева
107552013,улица Здоровцева
177925120,улица Зенитчиков
172295342,улица Зины Портновой
138281206,улица Знаменка
157681097,улица Зодчего Росси
31402571,улица Зои Космодемьянской
175859104,улица Зосимова
34370714,улица Ивана Зубкова
31386088,улица Ивана Фомина
31395938,улица Ивана Черных
160309105,улица Ижорского Батальона
82141725,улица Ильича
198457959,улица Ильюшина
31388193,улица Индустриализации
93887298,улица Инструментальщиков
54516643,улица Кавелахты
204178404,улица Калинина
104256292,улица Каменка
238953716,улица Капитана Воронина
98504619,улица Капитана Грищенко
4457126,улица Карбышева
77885770,улица Карла Либкнехта
31400521,улица Карла Маркса
234301416,улица Карла Сименса
4458632,улица Карпинского
154804584,улица Катерников
31398431,улица Кибальчича
55375429,улица Кипренского
108636348,улица Кирова
82141746,улица Клин
172955879,улица Книпович
4456380,улица Козлова
31366392,улица Коли Томчака
183816754,улица Коллонтай
170520933,улица Кольцова
179713625,улица Комиссара Смирнова
173346359,улица Коммунаров
172113868,улица Коммуны
164746480,улица Композиторов
74975071,улица Комсомола
172365470,улица Кондратенко
172289861,улица Константина Заслонова
31402923,улица Кораблестроителей
31399646,улица Корнеева
121221095,улица Коробицына
172605576,улица Короленко
136056213,улица Корякова
31367358,улица Косинова
24981351,улица Костылева
195836933,улица Костюшко
125823941,улица Котина
31401687,улица Котовского
108636376,улица Красина
173093084,улица Красного Курсанта
4461232,улица Красного Текстильщика
35033131,улица Красного Флота
173341068,улица Краснодонцев
31379262,улица Красной Звезды
125079740,улица Красных Зорь
281325723,улица Красных Курсантов
108636295,улица Красных Партизан
23044555,улица Красуцкого
23032544,улица Крашенинникова
31366740,улица Кржижановского
153023631,улица Кривцова
31369335,улица Кропоткина
105466955,улица Круглый Пруд
172678798,улица Крупской
31377118,улица Крыленко
283228086,улица Крылова
72525354,улица Куйбышева
31395768,улица Культуры
31387312,улица Курсантов
31386864,улица Курчатова
31378311,улица Кустодиева
127031462,улица Кучумова
31400428,улица Лабутина
70378357,улица Лагоды
31374973,улица Лазо
72525332,улица Лассаля
77481152,улица Латышских Стрелков
31397016,улица Лебедева
89974482,улица Левитана
174899896,улица Лейтенантов
229493983,улица Лёни Голикова
138282765,улица Ленина
31402100,улица Ленсовета
125079741,улица Лермонтова
167609095,улица Лётчика Паршина
196079412,улица Лётчика Пилютова
242533739,улица Лётчика Тихомирова
100498874,улица Лизы Чайкиной
172747175,улица Литераторов
192117409,улица Литке
54905784,улица Лобачика
60175654,улица Лодыгина
72011866,улица Ломоносова
31399263,улица Лопатина
52410591,улица Луизино
31398626,улица Луначарского
72525349,улица Льва Толстого
138803557,улица Макарова
199563986,улица Максима Горького
174878872,улица Малыгина
164936785,улица Мануильского
108636328,улица Марата
4460828,улица Маринеско
94417002,улица Марка Галлая
172904349,улица Маркина
31386380,улица Мартынова
194455526,улица Маршала Говорова
230977663,улица Маршала Захарова
253078340,улица Маршала Казакова
163597938,улица Маршала Новикова
184761848,улица Маршала Тухачевского
125684160,улица Массальского
4460349,улица Матроса Железняка
72525347,улица Матросова
239162887,улица Машиностроителей
172113869,улица Маяковского
21640044,улица Металлургов
172568419,улица Метростроевцев
87407712,улица Механизаторов
55291536,улица Мечникова
88042557,улица Минина
31401217,улица Мира
170604075,улица Михаила Ботвинника
183963515,улица Михаила Дудина
126797108,улица Михайлова
126064760,улица Мичурина
51424714,улица Можайского
172707940,улица Моисеенко
179416198,улица Молдагуловой
31371828,улица Морские Дубки
103827000,улица Морского Десанта
172330175,улица Морской Пехоты
31374811,улица Мосина
52482782,улица Нахимова
104721252,улица Нахимсона
32972129,улица Невзоровой
55371190,улица Некрасова
55364848,улица Немкова
199747340,улица Нижняя Колония
108636285,улица Николаева
292491697,улица Николая Рубцова
155319216,улица Николая Соколова
94936688,улица Новая Слобода
19803667,улица Новосёлов
126261118,улица Новостроек
120550449,улица Новые Заводы
236134057,улица Новые Места
31370957,улица Обороны
23083718,улица Обручевых
108636415,улица Огородникова
194297308,улица Одоевского
176360958,улица Олега Кошевого
60012886,улица Олеко Дундича
143844446,улица Ольги Берггольц
31404255,улица Ольги Форш
84837179,улица Ольминского
122792578,улица Оптиков
31372188,улица Орбели
207208331,улица Орджоникидзе
31398261,улица Оружейника Фёдорова
59736460,улица Освобождения
178165322,улица Осипенко
31380790,улица Оскаленко
153023632,улица Островского
31365281,улица Отважных
174899890,улица Отдыха
178322090,улица Партизана Германа
179415220,улица Пасторова
172113875,улица Первого Мая
31378805,улица Передовиков
30893746,улица Пестеля
222610759,улица Петра Смородина
4456220,улица Печатника Григорьева
160048394,улица Пилотов
280975297,улица Пинегина
183792905,улица Пионерстроя
154085762,улица Писарева
84484775,улица Писемского
172113879,улица Плеханова
255302026,улица Победы
127969264,улица Пограничника Гарькавого
34349336,улица Пограничников
31376930,улица Подводника Кузьмина
84751014,улица Подвойского
172897214,улица Подковырова
199700388,улица Покрышева
238401513,улица Полины Осипенко
200612078,улица Политрука Пасечника
31401732,улица Полярников
53568441,улица Помяловского
138282767,улица Попова
256662492,улица Потапова
125867429,улица Правды
4461468,улица Примакова
126563978,улица Прокатчиков
172531669,улица Прокофьева
146426977,улица Пролетарской Диктатуры
45126110,улица Пролетарской Победы
37701066,улица Пролеткульта
82141731,улица Просвещения
172627607,улица Профессора Ивашенцова
214435114,улица Профессора Качалова
172359212,улица Профессора Молчанова
31398867,улица Профессора Попова
172113881,улица Пугачёва
87402287,улица Пулемётчиков
51829716,улица Путешественника Козлова
81026707,улица Пушкина
107095567,улица Равенства
31398948,улица Радищева
82141976,улица Редкое Кузьмино
31374606,улица Ремизова
157040752,улица Рентгена
104480251,улица Репина
31385800,улица Решетникова
31369627,улица Рихарда Зорге
118974791,улица Рождественского
71226321,улица Розенштейна
108636297,улица Розы Люксембург
58530608,улица Рошаля
119486753,улица Рубакина
22329949,улица Рубинштейна
31371520,улица Руднева
173589924,улица Руставели
172605579,улица Рылеева
125394401,улица Рябчикова
4457605,улица Савиной
190794991,улица Савушкина
159080454,улица Салова
194795487,улица Самойловой
230622322,улица Сантьяго-де-Куба
55468497,улица Сафронова
119145172,улица Свердлова
172113883,улица Свободы
106291446,улица Связи
4454679,улица Севастьянова
31404050,улица Седова
123428882,улица Сергея Марго
143128337,улица Сикейроса
88213665,улица Симонова
35093035,улица Скуридина
126261110,улица Смирнова
131361233,улица Смольного
